epoch,train_loss,val_loss,val_acc,val_f1,val_precision,val_recall
1,1.7067194057648258,1.0710890767713115,0.5933179723502304,0.4443108798160647,0.40657894148044454,0.5744147040729108
2,1.0647428609667735,0.7239436020385729,0.6693548387096774,0.6173842176933918,0.5948168249296492,0.7188926308876501
3,0.8620440345981517,0.693157813333179,0.7148617511520737,0.6712829591475072,0.6210706759101903,0.7646388384221415
4,0.731983124025087,0.6626448305961612,0.7482718894009217,0.6302192427722021,0.7468135885339428,0.642804653455791
5,0.6456728445846496,0.6719022242684071,0.7476958525345622,0.6817254982555304,0.6564552278329014,0.752622548003843
6,0.5231332600037748,0.5481338585369697,0.8300691244239631,0.7545918628078837,0.7580908639055943,0.7569311961096814
7,0.4649434823463852,0.8545973803210136,0.7091013824884793,0.7248553264364143,0.7555116796690777,0.7685513199976468
8,0.39419617573648374,0.8379290026599822,0.7304147465437788,0.7191931066581843,0.690671334532903,0.7907434532930697
9,0.3271929913236638,0.9004536303017793,0.7586405529953917,0.7371493469894576,0.713588426325526,0.7885584272548948
10,0.3183935977133524,0.6098346836348255,0.836405529953917,0.7542212971281569,0.7530315704606891,0.775418959534652
11,0.2375467915496009,0.7386278369332814,0.836405529953917,0.7942087678759092,0.789858441731595,0.8003266023193252
12,0.198965597615574,0.6688551931348565,0.8358294930875576,0.7831997978715446,0.7977423806689953,0.7811736739016499
13,0.1604046038785271,0.925106233168999,0.8289170506912442,0.7852639764144576,0.8128026454209871,0.7718228507376307
14,0.134129853305397,0.9880162162611769,0.8554147465437788,0.7676954301986948,0.8008677054050584,0.7532504775534551
15,0.12412683684325386,0.9469861089837027,0.8513824884792627,0.7824330142322582,0.7965012613283701,0.7744496947667481
16,0.11587099348386798,1.0440719350128274,0.8559907834101382,0.8076494851977901,0.8133675285494723,0.8068384500058666
17,0.08734577184997774,1.1354677598664682,0.863479262672811,0.8003160788803386,0.8144709962629638,0.7910389032882923
18,0.08657259035912943,1.0637065675268413,0.8680875576036866,0.8092496134548115,0.8247661440060517,0.797635010905843
19,0.056142632789887945,1.1094604242940285,0.8663594470046083,0.8070065892550592,0.8247044379112737,0.7935136653979428
20,0.11756184478605392,1.1187865154632737,0.8623271889400922,0.798242892233114,0.8175371401620719,0.7833921940456552
